,2023-06-01,2023-06-02,2023-06-03,2023-06-04,2023-06-05,2023-06-06,2023-06-07,2023-06-08,2023-06-09,2023-06-10,2023-06-11,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-17,2023-06-18,2023-06-19,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-24,2023-06-25,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Workday,7 Day,Count
00:00:00,79,133,128,160,153,53,49,68,92,150,136,71,46,81,108,100,144,169,91,40,46,89,74,193,221,67,56,50,67,88,77,102,3002
01:00:00,32,63,119,118,142,25,32,45,52,118,99,36,42,51,64,59,113,127,46,28,36,65,44,128,146,51,53,31,43,44,49,70,2052
02:00:00,21,36,97,93,130,17,18,25,29,102,111,22,19,29,46,30,97,112,30,27,22,45,47,128,132,25,33,25,28,41,34,55,1617
03:00:00,18,29,63,98,86,19,8,14,19,47,76,19,8,4,17,25,74,83,15,15,8,19,17,94,105,16,11,14,22,11,19,36,1054
04:00:00,28,23,35,34,45,20,14,23,14,32,25,16,20,21,26,21,44,38,13,16,14,23,24,34,39,7,17,18,21,17,20,24,722
05:00:00,55,54,27,30,23,44,55,40,36,36,36,36,41,51,32,39,27,23,39,35,47,38,45,25,34,39,39,38,41,31,41,38,1136
06:00:00,177,160,73,72,50,186,178,171,188,95,66,158,179,197,179,190,77,59,171,183,166,180,165,92,55,163,155,182,178,169,169,142,4314
07:00:00,558,546,167,186,116,528,581,550,526,146,97,571,577,520,527,503,156,113,559,554,590,548,491,155,102,532,539,569,545,493,524,414,12645
08:00:00,816,757,276,107,155,729,821,775,725,297,161,746,751,818,755,675,298,183,696,780,745,730,664,245,148,642,741,766,685,620,709,567,17307
09:00:00,623,593,456,108,218,551,617,658,629,469,267,661,673,603,599,673,379,227,550,592,610,599,600,371,260,576,601,636,629,553,593,514,15581
10:00:00,537,563,545,171,336,552,527,474,505,576,415,513,510,482,591,499,508,368,493,511,559,530,505,449,381,492,489,537,490,510,509,486,14618
11:00:00,573,586,648,247,462,532,548,526,588,640,508,521,530,569,560,630,627,466,501,549,536,555,579,635,477,522,521,559,503,578,547,542,16276
12:00:00,616,674,647,56,484,618,576,613,573,705,572,528,590,527,593,614,658,537,627,563,622,590,679,744,530,510,566,576,566,639,588,579,17393
13:00:00,692,728,653,150,517,602,623,621,640,632,667,539,617,610,621,645,702,613,577,668,620,556,632,642,583,570,600,595,597,624,613,604,18136
14:00:00,666,636,602,195,459,591,591,599,658,608,624,573,587,603,612,683,601,562,620,632,604,607,698,615,610,617,578,543,634,649,611,594,17857
15:00:00,702,738,464,235,484,668,660,718,705,635,571,654,651,676,698,718,630,574,600,685,638,627,724,579,485,670,669,681,576,667,664,623,18782
16:00:00,754,764,447,383,418,787,765,753,792,614,595,710,752,698,776,701,555,575,723,808,820,765,711,647,469,745,731,765,726,704,735,678,20453
17:00:00,792,683,575,398,443,717,760,758,718,592,584,736,766,701,704,652,545,606,758,786,755,802,725,595,483,755,741,806,821,731,732,679,20488
18:00:00,675,544,534,393,394,592,575,584,566,520,534,486,540,545,577,630,565,524,554,596,584,647,590,507,468,514,551,613,638,575,571,553,16615
19:00:00,562,533,461,452,394,495,487,506,548,484,419,491,520,503,521,581,502,388,485,492,467,538,548,438,418,410,499,466,523,545,505,488,14676
20:00:00,446,411,352,322,297,421,435,424,428,305,319,367,387,413,496,388,363,331,386,412,401,411,389,302,320,343,436,419,435,456,409,386,11615
21:00:00,374,326,270,264,223,294,308,319,363,212,274,311,336,363,388,339,279,242,282,247,316,310,300,268,230,224,276,314,345,302,312,296,8899
22:00:00,298,252,241,205,138,192,260,222,283,216,193,211,222,304,280,239,242,165,147,197,206,223,261,224,164,168,191,207,234,278,228,222,6663
23:00:00,147,210,222,180,78,116,167,156,225,217,109,108,154,178,172,211,238,121,91,111,192,137,307,227,118,142,109,150,122,206,159,164,4921
