,2024-05-01,2024-05-02,2024-05-03,2024-05-04,2024-05-05,2024-05-06,2024-05-07,2024-05-08,2024-05-09,2024-05-10,2024-05-11,2024-05-12,2024-05-13,2024-05-14,2024-05-15,2024-05-16,2024-05-17,2024-05-18,2024-05-19,2024-05-20,2024-05-21,2024-05-22,2024-05-23,2024-05-24,2024-05-25,2024-05-26,2024-05-27,2024-05-28,2024-05-29,2024-05-30,2024-05-31,Workday,7 Day,Count
00:00:00,2,1,1,2,0,1,2,8,11,12,4,3,1,4,5,4,8,5,1,2,3,1,3,8,3,0,1,0,4,1,5,4,3,106
01:00:00,4,1,1,1,1,2,0,11,14,8,2,0,0,5,5,8,0,1,1,2,9,2,2,5,0,0,2,0,3,2,2,4,3,94
02:00:00,5,0,1,0,1,1,1,12,8,13,1,1,1,8,4,6,1,0,1,2,10,2,2,5,0,0,0,1,4,3,1,4,3,95
03:00:00,6,2,2,3,1,0,3,12,9,10,1,1,1,4,5,2,3,2,0,5,9,4,4,9,1,0,2,2,6,4,4,5,4,117
04:00:00,5,5,8,3,1,4,7,7,6,7,4,0,6,6,4,5,4,2,0,10,8,5,4,5,7,0,4,4,4,5,7,6,5,147
05:00:00,18,13,18,5,0,3,14,18,16,17,2,0,12,23,16,21,14,3,0,16,15,21,20,18,7,0,7,13,17,15,17,16,12,379
06:00:00,15,18,30,14,2,1,17,21,24,27,7,1,16,26,16,25,23,9,0,15,15,11,17,24,5,1,14,22,19,19,29,19,15,483
07:00:00,41,41,37,10,3,11,28,40,38,28,13,2,25,41,40,32,42,10,4,34,27,46,30,26,14,3,38,34,33,31,36,34,26,838
08:00:00,18,33,39,10,7,6,32,35,39,32,13,5,38,34,39,32,44,14,3,32,43,37,34,34,11,0,33,33,31,36,29,33,26,826
09:00:00,32,43,45,19,3,9,37,40,50,41,15,9,48,35,52,46,59,11,4,42,36,46,46,37,19,4,32,50,39,47,36,41,32,1032
10:00:00,39,38,46,18,5,11,37,42,48,47,12,9,42,53,39,39,43,15,5,43,37,50,50,40,12,4,46,45,46,37,39,42,33,1037
11:00:00,38,47,52,8,6,7,32,50,40,45,6,7,53,55,59,45,46,13,9,50,33,46,44,43,9,11,40,32,38,46,46,43,33,1056
12:00:00,43,32,40,10,9,7,47,42,44,47,14,3,38,38,41,48,45,9,3,38,35,44,44,40,11,3,33,33,42,42,43,39,30,968
13:00:00,42,37,27,8,4,10,37,40,51,40,13,7,40,40,46,35,36,12,4,35,43,48,44,51,13,8,42,46,38,38,38,39,31,973
14:00:00,32,40,36,6,3,6,36,45,32,37,9,3,35,38,45,27,49,10,3,32,36,55,33,36,9,2,43,44,35,40,34,37,28,891
15:00:00,44,23,19,6,7,5,26,35,37,30,10,3,40,36,37,29,35,9,3,34,34,31,37,25,8,11,42,42,26,45,19,32,25,788
16:00:00,32,22,22,9,9,4,32,23,25,20,8,5,31,35,29,19,27,5,9,27,25,25,37,28,7,6,28,32,31,26,13,26,20,651
17:00:00,18,9,8,6,4,7,23,14,17,10,10,9,17,17,16,5,14,7,6,15,21,17,13,7,13,6,20,23,22,21,5,15,13,400
18:00:00,4,8,11,4,2,5,9,20,7,9,3,6,15,10,9,5,6,8,2,11,9,6,2,10,2,2,9,4,5,13,9,9,7,225
19:00:00,6,6,6,6,4,1,11,7,6,10,4,4,8,7,6,7,2,2,2,4,4,8,8,5,6,5,10,3,8,4,7,6,6,177
20:00:00,2,1,7,4,0,2,10,7,6,2,5,4,6,3,6,6,9,3,4,4,8,4,7,3,1,0,3,5,6,4,6,5,4,138
21:00:00,1,3,3,3,2,2,18,21,12,3,6,1,7,10,11,5,3,1,5,13,4,3,9,0,1,0,3,8,2,3,1,6,5,164
22:00:00,0,2,0,3,1,0,14,19,12,4,4,3,5,4,9,2,1,1,3,13,4,5,9,2,1,3,1,7,2,5,2,5,4,141
23:00:00,7,0,1,1,1,1,14,13,13,0,2,2,4,7,9,6,2,4,3,9,8,5,7,8,1,1,1,6,2,4,3,6,5,145
