,2024-07-01,2024-07-02,2024-07-03,2024-07-04,2024-07-05,2024-07-06,2024-07-07,2024-07-08,2024-07-09,2024-07-10,2024-07-11,2024-07-12,2024-07-13,2024-07-14,2024-07-15,2024-07-16,2024-07-17,2024-07-18,2024-07-19,2024-07-20,2024-07-21,2024-07-22,2024-07-23,2024-07-24,2024-07-25,2024-07-26,2024-07-27,2024-07-28,2024-07-29,2024-07-30,2024-07-31,Workday,7 Day,Count
00:00:00,16,21,37,31,33,24,39,31,16,39,31,31,33,29,23,23,13,37,26,38,33,41,21,17,37,31,33,42,19,43,27,28,30,915
01:00:00,8,6,18,31,17,22,24,15,8,22,32,16,35,32,20,13,4,13,13,32,34,28,14,12,14,18,20,34,4,14,9,15,19,582
02:00:00,10,6,17,25,15,29,26,13,6,12,33,12,25,23,17,8,5,19,16,28,30,37,10,7,15,15,17,25,13,23,10,15,18,547
03:00:00,20,9,23,24,21,26,22,18,11,26,39,39,25,25,24,11,19,18,27,31,33,26,21,14,21,21,30,23,13,36,9,21,23,705
04:00:00,28,27,14,30,36,21,12,20,22,24,28,32,24,17,34,22,28,28,31,31,19,29,23,14,23,28,20,13,27,25,16,26,24,746
05:00:00,46,37,59,49,42,31,9,46,36,55,45,45,31,18,43,43,52,47,57,34,14,34,43,42,42,52,29,20,51,44,47,46,39,1243
06:00:00,124,102,125,132,142,59,24,108,120,122,137,114,52,31,69,114,144,111,125,47,43,106,128,130,124,135,44,38,91,121,115,119,97,3077
07:00:00,241,279,306,262,285,98,41,255,305,286,270,268,76,55,219,259,278,233,298,86,47,219,293,240,252,268,86,53,261,282,257,266,209,6658
08:00:00,281,300,303,289,269,137,62,283,277,292,298,281,116,60,249,304,301,324,297,132,68,266,281,311,298,307,145,51,246,259,282,287,232,7369
09:00:00,355,310,327,288,312,152,68,304,355,319,309,308,170,71,278,326,318,328,309,173,53,281,302,302,314,312,138,73,297,281,307,311,254,8040
10:00:00,282,294,283,330,279,171,94,263,317,320,301,302,169,74,296,277,294,287,350,172,75,237,287,293,281,296,174,90,327,285,265,293,246,7765
11:00:00,288,283,264,300,301,172,80,241,310,295,260,318,184,91,291,290,316,293,282,192,103,293,308,283,312,277,192,104,293,264,291,289,247,7771
12:00:00,287,336,306,295,270,196,74,284,294,270,267,269,160,117,285,267,273,312,260,175,116,253,303,265,263,261,163,116,268,251,295,280,240,7551
13:00:00,259,232,255,265,259,159,90,261,278,265,279,287,142,130,275,244,277,270,267,144,121,249,239,277,238,264,150,113,239,259,262,261,224,7049
14:00:00,245,299,288,293,268,170,108,276,294,280,316,286,154,107,285,273,294,313,308,135,139,238,255,264,252,284,151,102,266,248,287,279,237,7478
15:00:00,282,305,301,264,264,112,100,268,282,278,280,269,138,122,285,254,338,282,266,137,87,250,264,293,262,304,112,102,253,301,287,280,232,7342
16:00:00,248,293,302,267,224,125,79,254,292,277,281,242,123,123,279,204,283,277,254,128,62,265,256,269,254,207,118,86,282,288,264,264,218,6906
17:00:00,216,237,214,194,193,123,95,223,220,189,196,204,103,108,209,176,172,204,180,129,53,176,215,200,181,175,102,83,192,186,204,198,170,5352
18:00:00,157,164,133,145,144,107,91,127,160,154,186,139,134,104,144,152,166,136,141,87,111,148,152,148,122,139,102,89,134,144,136,147,134,4196
19:00:00,92,115,114,104,101,80,82,109,104,113,112,108,94,85,85,79,112,115,110,84,66,87,106,102,123,118,76,95,97,103,121,106,99,3092
20:00:00,76,80,91,85,64,86,68,70,106,85,86,73,75,62,86,99,70,96,74,62,68,69,80,84,85,69,75,65,73,75,73,80,77,2410
21:00:00,60,105,118,72,58,50,46,44,101,111,79,53,43,37,36,52,67,59,60,57,46,52,36,56,56,50,46,65,88,73,90,69,63,1966
22:00:00,38,81,91,37,35,41,41,33,65,100,54,42,40,37,25,40,51,50,58,42,54,33,32,36,39,35,37,41,73,45,43,49,47,1469
23:00:00,29,66,65,22,43,26,31,24,52,52,42,29,36,36,30,37,42,28,43,43,45,26,21,27,33,46,31,26,72,37,41,39,38,1181
